unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
37745,besckei,besckei Heliconius,,,,desconocido,26-51c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.25,-51.25,KB 1979
37750,besckei,besckei Heliconius,,,,desconocido,26-49c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.25,-49.25,KB 1979
37754,besckei,besckei Heliconius,,,,desconocido,30-51c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-30.25445,-51.31559,Google Earth
38239,besckei,besckei Heliconius,,,,desconocido,20-44d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-20.25,-43.75,KB 1979
38250,besckei,besckei Heliconius,,,,desconocido,21-44d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-21.25,-43.75,KB 1979
38262,besckei,besckei Heliconius,,,,desconocido,22-48d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.25,-47.75,KB 1979
38271,besckei,besckei Heliconius,,,,desconocido,22-45d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.25,-44.75,KB 1979
38276,besckei,besckei Heliconius,,,,desconocido,22-43d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.25,-42.75,KB 1979
38282,besckei,besckei Heliconius,,,,desconocido,23-47d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-23.25,-46.75,KB 1979
38290,besckei,besckei Heliconius,,,,desconocido,25-51d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.25,-50.75,KB 1979
38292,besckei,besckei Heliconius,,,,desconocido,25-49d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.25,-48.75,KB 1979
38296,besckei,besckei Heliconius,,,,desconocido,26-50d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.25,-49.75,KB 1979
38303,besckei,besckei Heliconius,,,,desconocido,26-49d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.25,-48.75,KB 1979
38308,besckei,besckei Heliconius,,,,desconocido,27-50d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-27.25,-49.75,KB 1979
38311,besckei,besckei Heliconius,,,,desconocido,27-49d S,,,m,,,,,KB 1979,,NEIL ROSSER,,-27.25,-48.75,KB 1979
38533,besckei,besckei Heliconius,,,,desconocido,"Tijucas do Sul, Vossoroca BRA PN",850,850,m,,,1971,"Mielke, O.",MHNL PERU ex Peru,,NEIL ROSSER,,-25.81292778,-49.10074444,Google Earth + Geonames
38534,besckei,besckei Heliconius,,,,desconocido,Vicosa BRA ME,648,648,m,,,1963,"Werner, Martins and Silva",MHNL PERU ex Peru,,NEIL ROSSER,,-20.75,-42.88333333,Brown
38535,besckei,besckei Heliconius,,,,desconocido,"Rio Vermelho, Sao Bento do Sul BRA SC",850,850,m,,,1982,Rank,MHNL PERU ex Peru,,NEIL ROSSER,,-26.282575,-49.33340833,Google Earth
38536,besckei,besckei Heliconius,,,,desconocido,"Faz. do Bonito, Serra da Bocaina, San Jose de Barreiro BRA SP",,,m,,,,,MHNL PERU ex Peru,,NEIL ROSSER,,-22.71169444,-44.61611111,Google Earth
51947,besckei,besckei Heliconius,,,HYBRID - ethilla x beskei,macho,Joinville BRA SC,,,m,27,1,1985,,FLMNH,,Neil Rosser,duplicate,-26.3,-48.86666667,Brown
53755,besckei,besckei Heliconius,,,,desconocido,Cotia Brasil,,,m,17,1,2001,"Keith S. Brown Jr., M�rcio Uehara Prado",Specieslink - SinBiota,,NEIL ROSSER,,-23.55,-46.9333,Species link
53756,besckei,besckei Heliconius,,,,desconocido,Joan�polis Brasil,,,m,28,2,2001,"Keith S. Brown Jr., M�rcio Uehara Prado",Specieslink - SinBiota,,NEIL ROSSER,,-22.9333,-46.3,Species link
53757,besckei,besckei Heliconius,,,,desconocido,Grota Funda Brasil,,,m,4,3,2000,"Keith S. Brown Jr., Artur F. Nishibe, Francini Osses, Viviane G. Ferro, Andr� Victor Lucci Freitas, Marcio Uehara-Prado",Specieslink - SinBiota,,NEIL ROSSER,,-23.1833,-46.5333,Species link
53758,besckei,besckei Heliconius,,,,desconocido,Parque Natural Municipal da Serra do Itapety Brasil,,,m,23,5,2000,"Keith S. Brown Jr., Andr� V. L. Freitas, Marcio Uehara-Prado",Specieslink - SinBiota,,NEIL ROSSER,,-23.4667,-46.15,Species link
53759,besckei,besckei Heliconius,,,,desconocido,Santa Virg�nia Brasil,,,m,14,3,2001,"Keith S. Brown Jr., Andr� V. L. Freitas, Marcio Uehara-Prado",Specieslink - SinBiota,,NEIL ROSSER,,-21.55,-48.3,Species link
53760,besckei,besckei Heliconius,,,,desconocido,Jata� Brasil,,,m,20,2,2000,"Keith S. Brown Jr., Andr� Victor Lucci Freitas, Regina Alonso",Specieslink - SinBiota,,NEIL ROSSER,,-21.6167,-47.8167,Species link
53761,besckei,besckei Heliconius,,,,desconocido,Campos do Jord�o Brasil,,,m,10,2,1968,"Keith S. Brown Jr., Andr� V. L. Freitas, M�rcio Uehara Prado",Specieslink - SinBiota,,NEIL ROSSER,,-22.6833,-45.4667,Species link
53762,besckei,besckei Heliconius,,,,desconocido,Alto da Serra Brasil,,,m,13,10,2002,"Andr� V. L. Freitas, Ronaldo Francini",Specieslink - SinBiota,,NEIL ROSSER,,-23.8167,-46.5167,Species link
53763,besckei,besckei Heliconius,,,,desconocido,Usina Salto Grande Brasil,,,m,28,10,2001,"Keith S. Brown Jr., Andr� V. L. Freitas",Specieslink - SinBiota,,NEIL ROSSER,,-22.85,-46.9,Species link
53764,besckei,besckei Heliconius,,,,desconocido,Cotia Brasil,,,m,15,3,2000,"Keith S. Brown Jr., Andr� V. L. Freitas, M�rcio Uehara Prado",Specieslink - SinBiota,,NEIL ROSSER,,-23.55,-46.9333,Species link
53765,besckei,besckei Heliconius,,,,desconocido,Morro Grande Brasil,,,m,23,5,2000,"Keith S. Brown Jr., Andr� V. L. Freitas, Marcio Uehara-Prado",Specieslink - SinBiota,,NEIL ROSSER,,-23.65,-46.7833,Species link
53766,besckei,besckei Heliconius,,,,desconocido,Itapeva Brasil,,,m,24,1,2001,"Keith S. Brown Jr., Andr� V. L. Freitas, M�rcio Uehara Prado",Specieslink - SinBiota,,NEIL ROSSER,,-22.7667,-45.5167,Species link
53767,besckei,besckei Heliconius,,,,desconocido,Reserva Estadual do Morro Grande Brasil,950,950,m,18,4,2002,"Keith Spalding Brown J�nior, Andr� Victor Lucci Freitas, Marcio Uehara Prado",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-23.666667,-47.016667,Species link
53768,besckei,besckei Heliconius,,,,desconocido,Parque Estadual Intervales Brasil,950,1200,m,10,1,2003,"Keith Spalding Brown J�nior, Andr� Victor Lucci Freitas",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-24.266667,-48.4,Species link
53769,besckei,besckei Heliconius,,,,desconocido,Reserva Estadual do Morro Grande Brasil,950,950,m,6,3,2001,"Keith Spalding Brown J�nior, Gustavo Schwartz",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-23.666667,-47.016667,Species link
53770,besckei,besckei Heliconius,,,,desconocido,Fazenda S�o Sebasti�o do Ribeir�o Grande Brasil,627,627,m,8,2,2001,"Keith Spalding Brown J�nior, Marcio Uehara Prado",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-22.75,-45.466667,Species link
53771,besckei,besckei Heliconius,,,,desconocido,Parque Estadual Intervales Brasil,950,1200,m,15,1,2002,"Keith Spalding Brown J�nior, Andr� Victor Lucci Freitas, Ronaldo Bastos Francini, Marcio Uehara Prado",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-24.266667,-48.4,Species link
53772,besckei,besckei Heliconius,,,,desconocido,Parque Estadual de Campos do Jord�o Brasil,1800,1800,m,5,10,2002,"Andr� Victor Lucci Freitas, Marcio Uehara Prado",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-22.666667,-45.45,Species link
53773,besckei,besckei Heliconius,,,,desconocido,Parque Estadual Intervales Brasil,950,1200,m,10,1,2003,"Keith Spalding Brown J�nior, Andr� Victor Lucci Freitas, Marcio Uehara Prado",Specieslink - ZUEC-LEP,,NEIL ROSSER,,-24.266667,-48.4,Species link
53774,besckei,besckei Heliconius,,,,desconocido,Esta��o Ecol�gica Jata� Brasil,520,642,m,24,10,2002,Keith Spalding Brown J�nior,Specieslink - ZUEC-LEP,,NEIL ROSSER,,-21.6,-47.8,Species link
54345,besckei,besckei Heliconius,,,,unknown,Iracambi Atlantic rainforest and conservation centre BRA,,,m,,,,,fm2.fieldmuseum.org/plantguides,,NEIL ROSSER,,-20.928872,-42.539925,iracambi website
54789,besckei,besckei Heliconius,,,,unknown,Rio Maquine Brazil,130,850,m,,,,,Lista de esp�cies de borboletas da regi�o do vale,,NEIL ROSSER,,-29.583333,-50.266667,CH Iserhard & HP Romanowski
54799,besckei,besckei Heliconius,,,,unknown,Carvao Brazil,130,300,m,,,,,"Lista de esp�cies de borboletas 
da regi�o do val",,NEIL ROSSER,,-29.583333,-50.266667,
54807,besckei,besckei Heliconius,,,,unknown,Garapina Brazil,500,500,m,,,,,"Lista de esp�cies de borboletas 
da regi�o do val",,NEIL ROSSER,,-29.583333,-50.266667,
54821,besckei,besckei Heliconius,,,,unknown,Serrinha Brazil,130,850,m,,,,,"Lista de esp�cies de borboletas 
da regi�o do val",,NEIL ROSSER,,-29.583333,-50.266667,C. A. Iserhard & H. P. Romanowski
