unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
18854,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,1000,m,3,Sep,1967,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18855,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18856,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18857,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18858,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18859,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Bravo Rio COL VC,,,m,Oct-20,May,1986,,FLMNH,,Samuel Landrian,,3.893055556,-76.62166667,NIMA
18860,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18861,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,10,Sep,1969,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18862,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Cali COL VC,,,m,25,Sep,1969,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18863,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18864,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Cali COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18865,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,31,Sep,1969,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18866,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18867,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Dagua Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.55,-76.65,Brown
18868,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Cali COL VC,,,m,10,Jun,1973,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18869,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Cali COL VC,,,m,24,May,1974,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18870,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,3,Jan,1970,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18871,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Cali COL VC,,,m,15,May,1972,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18872,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18873,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18874,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18875,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18876,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Calima Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.933333333,-76.51666667,Brown
18877,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18878,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18879,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Cali COL VC,,,m,9,Oct,1973,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18880,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Calima Rio COL VC,,,m,,Feb,1988,,FLMNH,,Samuel Landrian,,3.933333333,-76.51666667,Brown
18881,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18882,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18883,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18884,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Calima Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,,3.933333333,-76.51666667,Brown
18885,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18886,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18887,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18888,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18889,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18890,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18891,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18892,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18893,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18894,cydno,cydno zelinde Heliconius,,,zelinde x cydnides. This record was entered as weymeri - assumed error.,macho,Cali COL VC,,,m,15,Oct,1988,,FLMNH,,Samuel Landrian,,3.45,-76.51666667,Brown
18895,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
18896,cydno,cydno zelinde Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,,3.907455556,-76.62491111,Geonames + Google Earth
29044,cydno,cydno zelinde Heliconius,,,,descononcido,Quibdo-acima de 1200m COL CH,,,m,,,,,KB 1979,,NEIL ROSSER,,5.751163889,-76.20749444,Google Earth
29170,cydno,cydno zelinde Heliconius,,,,descononcido,Pizarro COL CH,,,m,,,,,KB 1979,,NEIL ROSSER,,4.969141,-77.369081,Google Earth
32832,cydno,cydno zelinde Heliconius,,,,unknown,"old Cali-Buenaventura Rd. km 39, V. del Cauca COL",,,m,,,,,Brower,,NEIL ROSSER,,3.542427778,-76.76279444,Google Earth
34967,cydno,cydno zelinde Heliconius,,,,desconocido,5-76a N,,,m,,,,,KB 1979,,NEIL ROSSER,,5.25,-76.25,KB 1979
35024,cydno,cydno zelinde Heliconius,,,,desconocido,1-78a N,,,m,,,,,KB 1979,,NEIL ROSSER,,1.25,-78.25,KB 1979
35484,cydno,cydno zelinde Heliconius,,,,desconocido,5-77b N,,,m,,,,,KB 1979,,NEIL ROSSER,,5.25,-76.75,KB 1979
35586,cydno,cydno zelinde Heliconius,,,,desconocido,1-78b N,,,m,,,,,KB 1979,,NEIL ROSSER,,1.25,-77.75,KB 1979
35614,cydno,cydno zelinde Heliconius,,,,desconocido,1-79b N,,,m,,,,,KB 1979,,NEIL ROSSER,,1.25,-78.75,KB 1979
35960,cydno,cydno zelinde Heliconius,,,,desconocido,5-76c N,,,m,,,,,KB 1979,,NEIL ROSSER,,4.75,-76.25,KB 1979
35996,cydno,cydno zelinde Heliconius,,,,desconocido,3-77c N,,,m,,,,,KB 1979,,NEIL ROSSER,,2.75,-77.25,KB 1979
36010,cydno,cydno zelinde Heliconius,,,,desconocido,2-78c N,,,m,,,,,KB 1979,,NEIL ROSSER,,1.75,-78.25,KB 1979
36019,cydno,cydno zelinde Heliconius,,,,desconocido,1-78c N,,,m,,,,,KB 1979,,NEIL ROSSER,,0.75,-78.25,KB 1979
36315,cydno,cydno zelinde Heliconius,,,,desconocido,6-77d N,,,m,,,,,KB 1979,,NEIL ROSSER,,5.75,-76.75,KB 1979
36343,cydno,cydno zelinde Heliconius,,,,desconocido,5-77d N,,,m,,,,,KB 1979,,NEIL ROSSER,,4.75,-76.75,KB 1979
36369,cydno,cydno zelinde Heliconius,,,,desconocido,4-77d N,,,m,,,,,KB 1979,,NEIL ROSSER,,3.75,-76.75,KB 1979
36439,cydno,cydno zelinde Heliconius,,,,desconocido,1-80d N,,,m,,,,,KB 1979,,NEIL ROSSER,,0.75,-79.75,KB 1979
36446,cydno,cydno zelinde Heliconius,,,,desconocido,1-79d N,,,m,,,,,KB 1979,,NEIL ROSSER,,0.75,-78.75,KB 1979
50632,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita - Ibarra rd km 5 ECD IM,,,m,,Jul,1995,,FLMNH,,Samuel Landrian,duplicate,0.870258333,-78.43944167,unknown
50633,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita - Ibarra rd km 5 ECD IM,,,m,,Jul,1995,,FLMNH,,Samuel Landrian,duplicate,0.870258333,-78.43944167,unknown
50634,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita - Ibarra rd km 5 ECD IM,,,m,,Jul,1995,,FLMNH,,Samuel Landrian,duplicate,0.870258333,-78.43944167,unknown
50635,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,San Lorenzo - Lita rd km 17 ECD ES,,,m,,Apr,1995,,FLMNH,,Samuel Landrian,duplicate,1.184038889,-78.73294167,Google Earth
50636,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita ECD CC,,,m,,Aug,1995,,FLMNH,,Samuel Landrian,duplicate,0.833333333,-78.46666667,www.calle.com
50637,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita ECD CC,,,m,,Aug,1995,,FLMNH,,Samuel Landrian,duplicate,0.833333333,-78.46666667,www.calle.com
50638,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,Lita ECD CC,,,m,,Aug,1995,,FLMNH,,Samuel Landrian,duplicate,0.833333333,-78.46666667,www.calle.com
50639,cydno,cydno zelinde Heliconius,,,zelinde x allithea,macho,San Lorenzo - Lita rd km 17 ECD ES,,,m,,Apr,1995,,FLMNH,,Samuel Landrian,duplicate,1.184038889,-78.73294167,Google Earth
50640,cydno,cydno zelinde Heliconius,,,f. albidior / werneri,hembra,Calima COL VC,,,m,,4,1985,"Simon, M.",MGCL/FLMNH,,NEIL ROSSER,duplicate,3.933333333,-76.51666667,www.calle.com
55630,cydno,cydno zelinde Heliconius,,,,,Chical-Quindul Ecuador Carchi,1200,1200,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,1.05,-78.18333333,TABD record
55631,cydno,cydno zelinde Heliconius,,,,,Santa Rosa Ecuador Carchi,1700,1700,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,0.828888889,-78.11666667,Map
55965,cydno,cydno zelinde Heliconius,,,,,Chical-Quindul Ecuador Carchi,1200,1200,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,1.05,-78.18333333,TABD record
59801,cydno,cydno zelinde Heliconius,,,,unknown,Buenaventura COL VC,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,3.893333333,-77.06972222,Geonames
59802,cydno,cydno zelinde Heliconius,,,,unknown,Buenaventura COL VC,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,3.893333333,-77.06972222,Geonames
59803,cydno,cydno zelinde Heliconius,,,,unknown,Pueblo Rico nr COL RI,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,5.238333333,-76.03638889,Geonames
59804,cydno,cydno zelinde Heliconius,,,,unknown,Valle COL VC,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,,,unknown
60238,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_299,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.211756,-76.651106,LeCrom
60239,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_300,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.327681,-76.608571,LeCrom
60240,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_301,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,3.78319,-76.772035,LeCrom
60241,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_302,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,2.97036,-78.184442,LeCrom
60242,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_303,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,1.798127,-78.176699,LeCrom
60243,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_304,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,2.764924,-76.873207,LeCrom
60244,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_305,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,3.980461,-76.877636,LeCrom
60245,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_306,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,3.811408,-76.618911,LeCrom
60246,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_307,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.404029,-76.500743,LeCrom
60247,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_308,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.614058,-76.375883,LeCrom
60248,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_309,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.856061,-76.625419,LeCrom
60249,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_310,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.942058,-76.409601,LeCrom
60250,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_311,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.898369,-77.28955,LeCrom
60251,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_312,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.44303,-76.501585,LeCrom
60252,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_313,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.235756,-76.243596,LeCrom
60253,cydno,cydno zelinde Heliconius,,,,unknown,LeCrom_314,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.824372,-76.411633,LeCrom
